METRO,15226,976137,"(976137) TRAPERO VIRUTEX DOBLE CON OJAL DE ALGODON 47 X 50 CM 991137",408,856-1308-CM17,"RECEPCION CONFORME",1633,msalazar,22.04.007,1310407,5320407,P1,EXISTENCIA
METRO,15226,976959,"(976959) ATOMIZADOR NACIONAL PLÃSTICO DE 500 CC 991959",16,856-1308-CM17,"RECEPCION CONFORME",1633,msalazar,22.04.007,1310407,5320407,P1,EXISTENCIA
METRO,15226,981274,"(981274) ESCOBILLA DE LIMPIEZA CMD WC CON BASE UNIDAD 996734",14,856-1308-CM17,"RECEPCION CONFORME",1633,msalazar,22.04.007,1310407,5320407,P1,EXISTENCIA
