METRO,15455,914577,"(914577) CINTA DE EMBALAJE ECON FERMOLEX TRANSPARENTE 48 MM UNIDAD 929577",230,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1108476,"(1108476) PALOS DE HELADO JM IMPORT DELGADO COLORES SURTIDOS 50 UNIDADES 1128476",269,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1109469,"(1109469) AGUJA CORELLA PLASTICA 7 CM UNIDAD 1129469",915,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1163309,"(1163309) MARCADOR ADIX  GRUESOS  12 COLORES  1189345",181,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1170890,"(1170890) PAPEL LUSTRE TORRE IMAGIA 10X10 24 HOJAS UNIDAD 1196929",800,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1220784,"(1220784) LÃPIZ PROARTE  CERA 12 COLORES JUMBO UNIDAD 1246286",269,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
METRO,15455,1323572,"(1323572) TIJERAS MAPED ESPECIAL PARA NINOS DOS COLORES 12 CM UNIDAD 1349743",579,856-1237-CM17,"RECEPCION CONFORME",1210,shmoya,24.03.171,121060302,5410302,P2,EXISTENCIA
